Date,Close,High,Low,Open,Volume,Forward_Return,Regime
2000-08-15,94.42021942138672,94.83564464825643,94.04435850183793,94.5389123433495,5564600,0.007333397059611446,Sideways
2000-08-16,94.08393096923828,94.91478149503895,93.58937708483312,94.51913838751481,5191600,0.014928109665369282,Bull
2000-08-17,95.07307434082031,95.23133164309384,93.90592673655306,94.12353052717916,5652200,0.007490239072311056,Sideways
2000-08-18,94.75653839111328,95.19174587432926,94.45980601619331,95.19174587432926,4626400,0.010437901859181364,Sideways
2000-08-21,95.27083587646484,95.40931092861088,94.57846061573473,94.97410362186622,2380600,0.008410038359653704,Sideways
2000-08-22,95.11264038085938,95.7852339276458,95.01372956515547,95.31046201226714,3075300,0.010295827155494708,Sideways
2000-08-23,95.4884262084961,95.76537627415156,94.49931883115514,94.83561533945107,5483200,-0.003314594707402807,Sideways
2000-08-24,95.78519439697266,95.9038873268326,95.27085836757958,95.68628362208938,4529000,0.006815822878929456,Sideways
2000-08-25,95.74559783935547,95.98298361912246,95.5477763562163,95.68625139441373,2822200,0.008265145721760847,Sideways
2000-08-28,96.07206726074219,96.79411615501112,95.74566159620966,95.74566159620966,5518700,-0.0031921741742094722,Sideways
2000-08-29,96.09190368652344,96.14135911816858,95.52811176576874,95.86440870095575,3561900,-0.014720334914971489,Bear
2000-08-30,95.17192077636719,95.90386030426691,95.17192077636719,95.78516740785074,3964800,0.0033256177825036204,Sideways
2000-08-31,96.43804931640625,96.91282125150241,95.52806977413863,95.62698059395032,4863100,-0.016615312514042357,Bear
2000-09-01,96.53694915771484,97.22932481765747,96.22043457031249,97.01172103881835,3191200,-0.019057808755050365,Bear
2000-09-05,95.76538848876953,96.34896191583393,95.46865623771984,96.14124934009914,3470800,-0.0183839260825287,Bear
2000-09-06,94.67739868164062,96.19073361668983,94.6576165256269,95.7060707943538,4322200,-0.004492022115859751,Sideways
2000-09-07,95.4884262084961,95.63679231509724,94.84550641322447,95.11256540510654,4265500,-0.007975161752781013,Sideways
2000-09-08,94.83570098876953,95.27090862785025,94.52907742487176,95.13243346996093,3518200,-0.02300024013891855,Bear
2000-09-11,94.6971664428711,95.70605624621064,94.12348400567801,94.79607720790437,3937500,-0.030576660105620768,Bear
2000-09-12,94.00484466552734,95.11264586528945,93.96528033696441,94.796131236786,4769100,-0.014576180975494402,Bear
2000-09-13,94.25210571289062,94.5389470462597,93.47071035647144,93.68831412661349,7691600,-0.02442072131257944,Bear
2000-09-14,94.72689056396484,94.91482111849292,93.7872377913245,94.87525679122385,3397100,-0.044070804200662006,Bear
2000-09-15,92.65445709228516,94.08235112281695,92.65445709228516,94.04268739974661,4085700,-0.004923337125202876,Sideways
2000-09-18,91.80164337158203,93.26920042699294,91.51408151612989,92.89239523709014,5109300,-0.002808364758313364,Sideways
2000-09-19,92.63461303710938,92.85276348528069,91.83142275066045,92.09915284614343,6588200,-0.024406257916863128,Bear
2000-09-20,91.95040130615234,92.6742640577267,90.84973328663514,92.45611363944403,6508100,-0.011970007275896588,Sideways
2000-09-21,90.55220031738281,92.37672997774182,90.51253662911414,91.68261543304003,5972300,0.01620720375962037,Bull
2000-09-22,92.19828796386719,92.2181198175914,90.38367334810168,90.51258039730907,7791300,-0.011400198632740777,Sideways
2000-09-25,91.54383087158203,92.69407831320936,91.20668938007057,92.61475090344196,9726300,-0.002815940516881943,Sideways
2000-09-26,90.37374877929688,92.01979248100449,90.37374877929686,91.62315544444844,5302400,0.0006582264204335608,Sideways
2000-09-27,90.8497543334961,91.36538271434546,90.19530292703345,91.10756852392078,7186200,0.0037107426280409417,Sideways
2000-09-28,92.0197982788086,92.86265203459509,90.68114819608886,90.86955080032348,7036400,-0.005603330807607443,Sideways
2000-09-29,91.14720916748047,92.63459835102292,91.14720916748047,92.31728865853385,9333600,-0.017841694967718258,Bear
2000-10-02,91.28604888916016,91.9603321092843,90.8398320523133,91.56369492097598,5517800,-0.026721420604770008,Bear
2000-10-03,90.43323516845703,92.49574754949202,90.29441221973353,91.7223054066039,9347200,-0.033771791991489275,Bear
2000-10-04,91.18687438964844,91.54384779961227,89.95729931088415,90.67124613081181,6148900,-0.04980461085909471,Bear
2000-10-05,91.50418090820312,91.92064987202458,90.94888895644115,91.00838452270136,4566900,-0.07672310548694328,Bear
2000-10-06,89.52098846435547,91.79173573488464,88.68805060092993,91.30585531455307,10014900,-0.024811536348950614,Bear
2000-10-09,88.84675598144531,89.67969431877135,88.45011867795671,89.67969431877135,4508000,-0.012946829636827584,Sideways
2000-10-10,87.37914276123047,89.6399739629509,87.37914276123047,88.9061954150241,6104700,-0.02133474851346273,Bear
2000-10-11,86.64534759521484,87.97408146769811,85.75291439727832,87.33946230472102,10346000,-0.01670790635267272,Sideways
2000-10-12,84.48369598388672,87.31965103686694,84.26554559519593,87.1213325016935,12336900,0.046479113504584335,Bull
2000-10-13,87.29983520507812,87.3593307765491,84.32505663152935,84.36472034584334,11778800,0.017037527603079194,Sideways
2000-10-16,87.69647216796875,87.7262199536431,86.7445430263897,87.200675740063,5659000,0.01696073061394654,Sideways
2000-10-17,85.51493072509766,87.93441624190237,85.29678039161527,87.85508884790877,7831700,0.03594610680197441,Bull
2000-10-18,85.19768524169922,86.38759704675088,82.59971113400307,84.16642834398777,10897300,0.015363080840377297,Sideways
2000-10-19,88.4104232788086,88.49966664012636,86.58589233631186,86.84370649122988,8767300,-0.018842469074607404,Sideways
2000-10-20,88.7872085571289,89.60031455463667,87.81544773083913,87.81544773083913,7373500,-0.0044677056110852265,Sideways
2000-10-23,89.18386840820312,89.50117814681359,88.17244361638227,88.8070630936032,5290000,0.0,Sideways
2000-10-24,88.58885955810547,90.07624806646855,88.21205446932015,89.46146081634514,5750700,0.02406567133895221,Bull
2000-10-25,86.50658416748047,88.56909786610906,86.38759299255958,88.05346944145191,9137600,0.04516213698862592,Bull
2000-10-26,86.74455261230469,87.3593402508464,85.05884457114193,87.02219864261384,9345800,0.0440098147880057,Bull
2000-10-27,88.39053344726562,88.39053344726562,86.7048266168825,87.49810041941574,9762900,0.02512911802694462,Bull
2000-10-30,89.18386840820312,89.54084186413989,87.67664714980343,87.8551338777718,10154100,0.023126465202812696,Bull
2000-10-31,90.72080993652344,91.18685847374243,88.88636356661887,89.4912350723712,7752400,0.005574740067200601,Sideways
2000-11-01,90.41340637207031,90.9092026342554,89.62013235257419,90.2745834186585,6753600,-0.013379585586160259,Sideways
2000-11-02,90.56216430664062,91.32569071106538,90.44317317867832,90.84972619921618,11395100,-0.018723498681231354,Sideways
2000-11-03,90.61170959472656,91.22649685614844,90.35389558187224,91.04801023186467,5187100,-0.04311633794624714,Bear
2000-11-06,91.24637603759766,91.57360168520044,90.77041145926636,90.84973888898824,4042500,-0.05716135953266954,Bear
2000-11-07,91.22655487060547,91.38520974864132,90.47294419993526,90.83983360539312,5231300,-0.03217396111328974,Bear
2000-11-08,89.2037124633789,91.42488093734477,89.2037124633789,91.42488093734477,6123300,-0.007114456425269422,Sideways
2000-11-09,88.86652374267578,89.62013407568665,87.10148901536087,88.84669189180708,10635300,-0.018969149237292537,Sideways
2000-11-10,86.70486450195312,88.50956319126642,86.64536894076697,88.21208538533566,8569500,0.00011474247178511199,Sideways
2000-11-13,86.03060913085938,86.9329587655883,84.41431253238886,86.07027285106723,17285300,-0.006454831785590254,Sideways
2000-11-14,88.29143524169922,88.6087449820108,86.94286884537497,87.24034672691708,7668900,-0.026954336279821134,Bear
2000-11-15,88.56907653808594,88.91613404803142,87.41882879083808,88.25176681470722,8837700,-0.05317951031818102,Bear
2000-11-16,87.18080139160156,88.76734918762708,87.14113769670092,87.94432751843884,6684100,-0.018425632289667204,Sideways
2000-11-17,86.71481323242188,88.21211875536021,86.14960518733919,87.14119824888776,6551100,-0.0044597498971483684,Sideways
2000-11-20,85.47529602050781,86.54621620266731,85.23731375780571,86.1495790981638,5458500,-0.007424162876008,Sideways
2000-11-21,85.9115982055664,86.42722644964414,84.73160280085007,85.59428851690319,7684300,-0.014312108452432137,Sideways
2000-11-22,83.85901641845703,85.59430409413754,83.84910048888172,85.25716248857675,5736900,0.0010640883025889725,Sideways
2000-11-24,85.5744400024414,85.65376740916442,84.80099778689211,84.80099778689211,3411600,-0.019466740391959503,Sideways
2000-11-27,86.32808685302734,86.7445559143445,85.87195407158475,86.60573289390545,5992000,-0.01975670768378268,Sideways
2000-11-28,84.84071350097656,86.68507683795431,84.81096570521885,85.7529792375462,5336100,0.03015339054671662,Bull
2000-11-29,84.68202209472656,86.24873866275546,84.57294689062327,85.27697775347171,6914100,0.015573665775270529,Sideways
2000-11-30,83.94824981689453,84.72169223193325,82.3418694164295,84.08707281446559,11201600,0.010394641954001749,Sideways
2000-12-01,83.90858459472656,85.07866412464594,83.13514219359342,84.52337214434522,7587200,0.013235054235899213,Sideways
2000-12-04,84.62252807617188,84.95966962229208,83.45244859257822,83.69043086042778,6996600,0.03960657229893072,Bull
2000-12-05,87.3989486694336,87.73609006434631,85.29677291291895,85.59425061431254,8883400,0.0022697285290846914,Sideways
2000-12-06,86.0008316040039,87.79561432282378,85.69343787868118,87.43864096438448,12888000,0.0046122792498177745,Sideways
2000-12-07,84.82086181640625,86.22892381990515,84.82086181640625,85.59430432537043,6529100,0.005611532663406971,Sideways
2000-12-08,85.01911926269531,88.5095239723371,84.95962372787187,86.98247191186881,10276300,-0.019393777213987606,Sideways
2000-12-11,87.97413635253906,88.56909218900799,86.76439281838557,87.18086190391382,6405600,-0.039669511937702295,Bear
2000-12-12,87.59732055664062,88.09311702798226,87.18085152071365,87.69647985090894,5022900,-0.05518215475324073,Bear
2000-12-13,86.39749145507812,88.46992066592529,86.32807995040861,88.37076137354026,6070500,-0.06980551190308415,Bear
2000-12-14,85.29683685302734,86.62557158196313,85.05885451351647,86.22893434944498,7678400,-0.05127268476185254,Bear
2000-12-15,83.37027740478516,84.74287323893695,83.11167239255366,84.74287323893695,9065300,-0.00023902977339118614,Sideways
2000-12-18,84.48424530029297,84.96166980870056,83.87751832085833,84.06649885543632,7235400,-0.0028257503328436018,Sideways
